"","date","search","search_adj"
"4400",2017-10-29,32,32.1123755334282
"4401",2017-10-31,51,51.1790985064011
"4402",2017-11-04,16,16.0561877667141
"4403",2017-11-02,57,57.2001689189189
"4404",2017-11-01,60,60.2107041251778
"4405",2018-11-04,46,45.7437325905292
"4406",2018-11-03,54,53.6991643454039
"4407",2018-10-31,51,50.7158774373259
"4408",2018-11-02,45,44.7493036211699
"4409",2018-11-01,38,37.7883008356546
"4410",2018-10-30,50,49.7214484679666
"4411",2018-10-29,75,74.5821727019499
"4412",2019-10-31,72,52.1681303714836
"4413",2019-11-01,53,38.4015404123421
"4414",2019-11-04,33,23.91039308693
"4415",2019-10-30,71,51.443573005213
"4416",2019-10-29,62,44.9225567087775
"4417",2019-11-03,67,48.5453435401306
"4418",2019-11-02,40,28.9822946508242
"4419",2004-11-08,0,0
"4420",2004-11-07,0,0
"4421",2004-11-10,0,0
"4422",2004-11-09,0,0
"4423",2004-11-05,30,112.38563698967
"4424",2004-11-06,49,183.563207083128
"4425",2004-11-04,28,104.893261190359
"4426",2005-11-08,0,0
"4427",2005-11-10,0,0
"4428",2005-11-09,0,0
"4429",2005-11-11,32,98.6710743801653
"4430",2005-11-06,0,0
"4431",2005-11-05,0,0
"4432",2005-11-07,56,172.674380165289
"4433",2006-11-06,29,22.4848959498769
"4434",2006-11-09,60,46.5204743790557
"4435",2006-11-11,91,70.5560528082345
"4436",2006-11-10,32,24.8109196688297
"4437",2006-11-05,46,35.6656970239427
"4438",2006-11-08,28,21.709554710226
"4439",2006-11-07,42,32.564332065339
"4440",2007-11-06,25,42.6778242677824
"4441",2007-11-07,33,56.3347280334728
"4442",2007-11-10,26,44.3849372384937
"4443",2007-11-05,85,145.10460251046
"4444",2007-11-11,26,44.3849372384937
"4445",2007-11-08,26,44.3849372384937
"4446",2007-11-09,18,30.7280334728033
"4447",2008-11-06,49,69.5042574095301
"4448",2008-11-08,0,0
"4449",2008-11-05,38,53.901260848207
"4450",2008-11-10,29,41.135172752579
"4451",2008-11-04,29,41.135172752579
"4452",2008-11-09,0,0
"4453",2008-11-07,41,58.1566235467496
"4454",2009-11-11,0,0
"4455",2009-11-10,33,43.6843049327354
"4456",2009-11-08,26,34.4179372197309
"4457",2009-11-07,26,34.4179372197309
"4458",2009-11-09,43,56.9219730941704
"4459",2009-11-05,17,22.5040358744395
"4460",2009-11-06,30,39.7130044843049
"4461",2010-11-07,38,43.4959741139288
"4462",2010-11-11,58,66.3885920686282
"4463",2010-11-08,42,48.0744977048687
"4464",2010-11-10,28,32.0496651365791
"4465",2010-11-05,29,33.1942960343141
"4466",2010-11-06,52,59.5208066822184
"4467",2010-11-09,27,30.9050342388442
"4468",2011-11-09,54,61.0894970414201
"4469",2011-11-10,49,55.4330621301775
"4470",2011-11-11,29,32.8073224852071
"4471",2011-11-08,84,95.0281065088757
"4472",2011-11-07,49,55.4330621301775
"4473",2011-11-05,24,27.1508875739645
"4474",2011-11-06,23,26.019600591716
"4475",2012-11-10,27,26.4225834046193
"4476",2012-11-07,26,25.4439692044482
"4477",2012-11-06,62,60.6740804106074
"4478",2012-11-09,45,44.0376390076989
"4479",2012-11-08,86,84.1608212147134
"4480",2012-11-04,39,38.1659538066724
"4481",2012-11-05,49,47.9520958083832
"4482",2013-11-05,81,50.3714932126697
"4483",2013-11-07,22,13.6811463046757
"4484",2013-11-10,62,38.5559577677225
"4485",2013-11-09,51,31.7153846153846
"4486",2013-11-08,46,28.6060331825038
"4487",2013-11-06,33,20.5217194570136
"4488",2013-11-11,17,10.5717948717949
"4489",2014-11-09,11,20.6508135168961
"4490",2014-11-11,30,56.3204005006258
"4491",2014-11-06,18,33.7922403003755
"4492",2014-11-07,27,50.6883604505632
"4493",2014-11-10,24,45.0563204005006
"4494",2014-11-08,17,31.9148936170213
"4495",2014-11-05,14,26.2828535669587
"4496",2015-11-06,36,23.7830819934086
"4497",2015-11-08,54,35.6746229901129
"4498",2015-11-07,41,27.0862878258264
"4499",2015-11-09,31,20.4798761609907
"4500",2015-11-10,68,44.9235993208829
"4501",2015-11-05,42,27.74692899231
"4502",2015-11-11,51,33.6926994906621
"4503",2016-11-08,40,27.7853973376361
"4504",2016-11-04,61,42.3727309398951
"4505",2016-11-05,41,28.4800322710771
"4506",2016-11-10,85,59.0439693424768
"4507",2016-11-07,41,28.4800322710771
"4508",2016-11-06,40,27.7853973376361
"4509",2016-11-09,94,65.2956837434449
"4510",2017-11-08,39,34.4153351317701
"4511",2017-11-06,56,49.4168914712596
"4512",2017-11-05,41,36.1802241128865
"4513",2017-11-10,37,32.6504461506537
"4514",2017-11-11,64,56.4764473957253
"4515",2017-11-07,30,26.4733347167462
"4516",2017-11-09,49,43.2397800373522
"4517",2018-11-07,39,33.0306773560209
"4518",2018-11-08,48,40.6531413612565
"4519",2018-11-05,87,73.6838187172775
"4520",2018-11-09,40,33.8776178010471
"4521",2018-11-06,78,66.0613547120419
"4522",2018-11-11,37,31.3367964659686
"4523",2018-11-10,53,44.8878435863874
"4524",2019-11-10,58,32.384227097806
"4525",2019-11-11,43,24.0089959518217
"4526",2019-11-09,45,25.1256934379529
"4527",2019-11-06,38,21.2172522364936
"4528",2019-11-07,57,31.8258783547404
"4529",2019-11-08,33,18.4255085211655
"4530",2019-11-05,100,55.834874306562
"4531",2004-11-13,0,0
"4532",2004-11-12,30,127.235806050559
"4533",2004-11-17,41,173.888934935765
"4534",2004-11-14,0,0
"4535",2004-11-15,27,114.512225445504
"4536",2004-11-16,0,0
"4537",2004-11-11,29,122.994612515541
"4538",2005-11-18,31,167.341692789969
"4539",2005-11-12,0,0
"4540",2005-11-13,0,0
"4541",2005-11-17,0,0
"4542",2005-11-14,0,0
"4543",2005-11-16,0,0
"4544",2005-11-15,27,145.74921630094
"4545",2006-11-12,45,63.9908256880734
"4546",2006-11-18,0,0
"4547",2006-11-17,78,110.917431192661
"4548",2006-11-13,29,41.2385321100917
"4549",2006-11-16,0,0
"4550",2006-11-15,29,41.2385321100917
"4551",2006-11-14,71,100.963302752294
"4552",2007-11-15,26,77.5593220338983
"4553",2007-11-18,25,74.5762711864407
"4554",2007-11-17,25,74.5762711864407
"4555",2007-11-12,17,50.7118644067797
"4556",2007-11-16,18,53.6949152542373
"4557",2007-11-14,38,113.35593220339
"4558",2007-11-13,28,83.5254237288136
"4559",2008-11-15,42,27.1970603833624
"4560",2008-11-13,58,37.55784529131
"4561",2008-11-11,29,18.778922645655
"4562",2008-11-16,45,29.1397075536026
"4563",2008-11-17,29,18.778922645655
"4564",2008-11-12,38,24.6068641563755
"4565",2008-11-14,94,60.869611334192
"4566",2009-11-18,17,33.9059344924344
"4567",2009-11-15,38,75.7897359242651
"4568",2009-11-16,39,77.7842026591142
"4569",2009-11-12,17,33.9059344924344
"4570",2009-11-17,17,33.9059344924344
"4571",2009-11-14,25,49.861668371227
"4572",2009-11-13,18,35.9004012272835
"4573",2010-11-18,46,44.2788728522337
"4574",2010-11-16,54,51.9795463917526
"4575",2010-11-15,55,52.9421305841924
"4576",2010-11-12,29,27.914941580756
"4577",2010-11-17,55,52.9421305841924
"4578",2010-11-13,78,75.0815670103093
"4579",2010-11-14,58,55.829883161512
"4580",2011-11-14,48,41.8968903436988
"4581",2011-11-18,64,55.8625204582651
"4582",2011-11-15,47,41.0240384615385
"4583",2011-11-13,80,69.8281505728314
"4584",2011-11-16,36,31.4226677577741
"4585",2011-11-17,55,48.0068535188216
"4586",2011-11-12,46,40.1511865793781
"4587",2012-11-17,93,38.1964285714286
"4588",2012-11-16,56,23
"4589",2012-11-14,72,29.5714285714286
"4590",2012-11-11,27,11.0892857142857
"4591",2012-11-12,76,31.2142857142857
"4592",2012-11-13,49,20.125
"4593",2012-11-15,43,17.6607142857143
"4594",2013-11-18,48,42.8064614446815
"4595",2013-11-15,57,50.8326729655593
"4596",2013-11-13,49,43.698262724779
"4597",2013-11-17,20,17.8360256019506
"4598",2013-11-12,49,43.698262724779
"4599",2013-11-14,74,65.9932947272173
"4600",2013-11-16,89,79.3703139286803
"4601",2014-11-15,11,39.3019884009942
"4602",2014-11-12,13,46.4478044739022
"4603",2014-11-14,27,96.4685169842585
"4604",2014-11-18,22,78.6039768019884
"4605",2014-11-13,38,135.770505385253
"4606",2014-11-17,20,71.4581607290804
"4607",2014-11-16,11,39.3019884009942
"4608",2015-11-18,63,47.4799933998845
"4609",2015-11-12,64,48.2336440887716
"4610",2015-11-14,54,40.697137199901
"4611",2015-11-15,53,39.943486511014
"4612",2015-11-16,73,55.0165002887551
"4613",2015-11-13,22,16.5803151555152
"4614",2015-11-17,62,46.7263427109975
"4615",2016-11-14,58,49.2418986150329
"4616",2016-11-11,53,44.9969073551163
"4617",2016-11-13,20,16.9799650396665
"4618",2016-11-12,20,16.9799650396665
"4619",2016-11-16,100,84.8998251983326
"4620",2016-11-17,51,43.2989108511497
"4621",2016-11-15,100,84.8998251983326
"4622",2017-11-17,45,44.1897339424886
"4623",2017-11-13,57,55.9736629938189
"4624",2017-11-15,31,30.4418167159366
"4625",2017-11-16,53,52.0456866433754
"4626",2017-11-18,37,36.3337812416017
"4627",2017-11-12,47,46.1537221177103
"4628",2017-11-14,35,34.36979306638
"4629",2018-11-13,44,38.5503926701571
"4630",2018-11-12,67,58.7017342931937
"4631",2018-11-16,64,56.0732984293194
"4632",2018-11-17,48,42.0549738219895
"4633",2018-11-18,39,34.1696662303665
"4634",2018-11-14,58,50.8164267015707
"4635",2018-11-15,62,54.3210078534031
"4636",2019-11-14,56,44.1500107560294
"4637",2019-11-18,51,40.2080455099553
"4638",2019-11-17,49,38.6312594115257
"4639",2019-11-16,44,34.6892941654516
"4640",2019-11-13,61,48.0919760021034
"4641",2019-11-12,83,65.4366230848292
"4642",2019-11-15,47,37.0544733130961
"4643",2004-11-23,42,187.894736842105
"4644",2004-11-18,0,0
"4645",2004-11-20,0,0
"4646",2004-11-24,0,0
"4647",2004-11-22,0,0
"4648",2004-11-21,0,0
"4649",2004-11-19,0,0
"4650",2005-11-25,46,120.018181818182
"4651",2005-11-20,0,0
"4652",2005-11-23,0,0
"4653",2005-11-21,0,0
"4654",2005-11-24,0,0
"4655",2005-11-19,46,120.018181818182
"4656",2005-11-22,28,73.0545454545455
"4657",2006-11-22,0,0
"4658",2006-11-24,0,0
"4659",2006-11-20,29,77.6750950995748
"4660",2006-11-25,0,0
"4661",2006-11-21,0,0
"4662",2006-11-19,45,120.530319982099
"4663",2006-11-23,49,131.24412620273
"4664",2007-11-22,0,0
"4665",2007-11-24,26,46.9416342412451
"4666",2007-11-19,17,30.692607003891
"4667",2007-11-25,100,180.544747081712
"4668",2007-11-21,37,66.8015564202335
"4669",2007-11-20,28,50.5525291828794
"4670",2007-11-23,49,88.4669260700389
"4671",2008-11-20,0,0
"4672",2008-11-21,30,26.859793453527
"4673",2008-11-23,43,38.4990372833888
"4674",2008-11-22,43,38.4990372833888
"4675",2008-11-24,29,25.9644670050761
"4676",2008-11-19,29,25.9644670050761
"4677",2008-11-18,29,25.9644670050761
"4678",2009-11-22,25,21.1186522845716
"4679",2009-11-21,100,84.4746091382863
"4680",2009-11-25,19,16.0501757362744
"4681",2009-11-23,34,28.7213671070173
"4682",2009-11-19,25,21.1186522845716
"4683",2009-11-24,26,21.9633983759544
"4684",2009-11-20,30,25.3423827414859
"4685",2010-11-22,27,24.2414504088162
"4686",2010-11-24,31,27.8327763953075
"4687",2010-11-25,39,35.0154283682901
"4688",2010-11-23,41,36.8110913615357
"4689",2010-11-21,38,34.1175968716673
"4690",2010-11-20,56,50.2785638108781
"4691",2010-11-19,58,52.0742268041237
"4692",2011-11-25,37,47.474358974359
"4693",2011-11-22,42,53.8898128898129
"4694",2011-11-23,29,37.2096327096327
"4695",2011-11-21,45,57.7390852390852
"4696",2011-11-24,0,0
"4697",2011-11-19,46,59.022176022176
"4698",2011-11-20,23,29.511088011088
"4699",2012-11-23,38,33.7322551662174
"4700",2012-11-24,26,23.0799640610961
"4701",2012-11-19,32,28.4061096136568
"4702",2012-11-20,74,65.6891284815813
"4703",2012-11-18,69,61.2506738544474
"4704",2012-11-21,38,33.7322551662174
"4705",2012-11-22,41,36.3953279424978
"4706",2013-11-23,69,42.4779170684667
"4707",2013-11-25,38,23.3936354869817
"4708",2013-11-21,44,27.0873674059788
"4709",2013-11-20,70,43.0935390549663
"4710",2013-11-22,62,38.1685631629701
"4711",2013-11-19,43,26.4717454194793
"4712",2013-11-24,40,24.6248794599807
"4713",2014-11-23,40,42.1449067431851
"4714",2014-11-20,42,44.2521520803443
"4715",2014-11-24,44,46.3593974175036
"4716",2014-11-25,27,28.4478120516499
"4717",2014-11-22,48,50.5738880918221
"4718",2014-11-19,27,28.4478120516499
"4719",2014-11-21,100,105.362266857963
"4720",2015-11-20,58,33.4170269371467
"4721",2015-11-21,67,38.6024276687729
"4722",2015-11-25,39,22.4700698370469
"4723",2015-11-23,57,32.8408713002993
"4724",2015-11-24,51,29.3839374792152
"4725",2015-11-19,63,36.2978051213834
"4726",2015-11-22,53,30.5362487529099
"4727",2016-11-23,73,36.6161912489857
"4728",2016-11-20,30,15.0477498283503
"4729",2016-11-22,69,34.6098246052057
"4730",2016-11-18,86,43.1368828412708
"4731",2016-11-19,51,25.5811747081955
"4732",2016-11-21,84,42.1336995193808
"4733",2016-11-24,40,20.0636664378004
"4734",2017-11-22,34,37.4890613149758
"4735",2017-11-21,23,25.3602473601307
"4736",2017-11-20,72,79.3886004317134
"4737",2017-11-25,36,39.6943002158567
"4738",2017-11-24,41,45.207397468059
"4739",2017-11-23,27,29.7707251618925
"4740",2017-11-19,48,52.9257336211423
"4741",2018-11-23,50,66.3635450160772
"4742",2018-11-21,39,51.7635651125402
"4743",2018-11-20,50,66.3635450160772
"4744",2018-11-25,56,74.3271704180064
"4745",2018-11-22,16,21.2363344051447
"4746",2018-11-24,40,53.0908360128617
"4747",2018-11-19,60,79.6362540192926
"4748",2019-11-22,39,24.296723341966
"4749",2019-11-24,71,44.2324963405022
"4750",2019-11-23,38,23.6737304357617
"4751",2019-11-20,62,38.6255601846639
"4752",2019-11-25,48,29.9036594978043
"4753",2019-11-21,67,41.7405247156852
"4754",2019-11-19,90,56.0693615583831
"4755",2004-11-30,0,0
"4756",2004-11-28,46,115.242105263158
"4757",2004-11-29,26,65.1368421052632
"4758",2004-11-26,48,120.252631578947
"4759",2004-12-01,0,0
"4760",2004-11-25,0,0
"4761",2004-11-27,0,0
"4762",2005-11-29,0,0
"4763",2005-12-01,0,0
"4764",2005-11-26,0,0
"4765",2005-11-27,0,0
"4766",2005-12-02,28,85.5272727272727
"4767",2005-11-28,54,164.945454545455
"4768",2005-11-30,0,0
"4769",2006-11-28,27,38.6622861393504
"4770",2006-11-27,28,40.09422266303
"4771",2006-11-29,41,58.7093974708654
"4772",2006-12-01,29,41.5261591867096
"4773",2006-11-30,55,78.7565088023804
"4774",2006-11-26,0,0
"4775",2006-12-02,42,60.141333994545
"4776",2007-12-02,24,78.8244668982883
"4777",2007-12-01,0,0
"4778",2007-11-30,23,75.5401141108597
"4779",2007-11-29,16,52.5496445988589
"4780",2007-11-28,21,68.9714085360023
"4781",2007-11-27,37,121.521053134861
"4782",2007-11-26,16,52.5496445988589
"4783",2008-11-26,65,54.7676221161738
"4784",2008-11-28,0,0
"4785",2008-11-27,0,0
"4786",2008-11-30,0,0
"4787",2008-11-25,29,24.4347852518314
"4788",2008-11-29,45,37.916046080428
"4789",2008-12-01,28,23.5922064500441
"4790",2009-11-26,27,56.9881614349776
"4791",2009-12-02,16,33.7707623318386
"4792",2009-11-28,0,0
"4793",2009-11-29,25,52.7668161434977
"4794",2009-11-30,16,33.7707623318386
"4795",2009-12-01,16,33.7707623318386
"4796",2009-11-27,25,52.7668161434977
"4797",2010-11-27,39,32.0780161604904
"4798",2010-11-29,26,21.3853441069936
"4799",2010-11-28,51,41.9481749791028
"4800",2010-12-02,54,44.4157146837559
"4801",2010-11-30,26,21.3853441069936
"4802",2010-11-26,36,29.6104764558373
"4803",2010-12-01,27,22.207857341878
"4804",2011-11-27,44,43.5938461538462
"4805",2011-11-30,70,69.3538461538461
"4806",2011-11-28,41,40.6215384615385
"4807",2011-11-26,46,45.5753846153846
"4808",2011-11-29,28,27.7415384615385
"4809",2011-12-01,41,40.6215384615385
"4810",2011-12-02,55,54.4923076923077
"4811",2012-11-28,41,31.98
"4812",2012-12-01,50,39
"4813",2012-11-30,63,49.14
"4814",2012-11-26,47,36.66
"4815",2012-11-29,74,57.72
"4816",2012-11-25,52,40.56
"4817",2012-11-27,73,56.94
"4818",2013-11-27,46,60.7665613911959
"4819",2013-11-26,41,54.1615003704137
"4820",2013-11-29,20,26.4202440831286
"4821",2013-11-30,47,62.0875735953523
"4822",2013-11-28,21,27.7412562872851
"4823",2013-12-01,49,64.7295980036651
"4824",2013-12-02,25,33.0253051039108
"4825",2014-11-29,11,23.4279918864097
"4826",2014-11-26,29,61.7647058823529
"4827",2014-11-28,33,70.2839756592292
"4828",2014-12-02,22,46.8559837728195
"4829",2014-11-27,15,31.947261663286
"4830",2014-12-01,20,42.5963488843813
"4831",2014-11-30,15,31.947261663286
"4832",2015-11-26,41,27.3937251436147
"4833",2015-12-02,40,26.7255855059655
"4834",2015-11-29,62,41.4246575342466
"4835",2015-11-28,40,26.7255855059655
"4836",2015-11-27,34,22.7167476800707
"4837",2015-11-30,89,59.4644277507733
"4838",2015-12-01,59,39.4202386212992
"4839",2016-11-26,57,43.7757559539738
"4840",2016-12-01,73,56.0636874498261
"4841",2016-11-29,46,35.3278030505753
"4842",2016-11-25,66,50.6877174203907
"4843",2016-11-27,38,29.1838373026492
"4844",2016-11-28,53,40.7037730800107
"4845",2016-11-30,71,54.5276960128445
"4846",2017-11-26,47,38.7466831449238
"4847",2017-11-28,46,37.9222856312021
"4848",2017-11-29,83,68.4249936389081
"4849",2017-11-30,57,46.9906582821417
"4850",2017-11-27,62,51.1126458507506
"4851",2017-12-02,85,70.0737886663516
"4852",2017-12-01,71,58.5322234742467
"4853",2018-11-26,58,50.5865163368615
"4854",2018-11-29,85,74.1354118729867
"4855",2018-11-27,86,75.0075931891394
"4856",2018-11-30,82,71.5188679245283
"4857",2018-11-28,44,38.3759779107225
"4858",2018-12-02,46,40.1203405430281
"4859",2018-12-01,23,20.060170271514
"4860",2019-12-02,53,44.6460769615192
"4861",2019-11-29,42,35.3799100449775
"4862",2019-11-30,64,53.912243878061
"4863",2019-12-01,63,53.0698650674663
"4864",2019-11-28,49,41.2765617191404
"4865",2019-11-27,54,45.488455772114
"4866",2019-11-26,20,16.8475762118941
"4867",2004-12-06,26,51.2777777777778
"4868",2004-12-02,27,53.25
"4869",2004-12-08,26,51.2777777777778
"4870",2004-12-05,44,86.7777777777778
"4871",2004-12-07,0,0
"4872",2004-12-03,0,0
"4873",2004-12-04,45,88.75
"4874",2005-12-06,26,92.8762886597938
"4875",2005-12-04,0,0
"4876",2005-12-09,0,0
"4877",2005-12-08,54,192.896907216495
"4878",2005-12-07,0,0
"4879",2005-12-05,0,0
"4880",2005-12-03,0,0
"4881",2006-12-04,42,87.4464831804281
"4882",2006-12-09,0,0
"4883",2006-12-06,0,0
"4884",2006-12-05,27,56.2155963302752
"4885",2006-12-08,29,60.3797145769623
"4886",2006-12-07,28,58.2976554536188
"4887",2006-12-03,0,0
"4888",2007-12-06,17,34.4071721582639
"4889",2007-12-09,0,0
"4890",2007-12-05,37,74.8861982268096
"4891",2007-12-04,21,42.502977371973
"4892",2007-12-08,24,48.5748312822549
"4893",2007-12-07,17,34.4071721582639
"4894",2007-12-03,16,32.3832208548366
"4895",2008-12-07,43,35.2099835177773
"4896",2008-12-06,43,35.2099835177773
"4897",2008-12-03,28,22.927431127855
"4898",2008-12-04,28,22.927431127855
"4899",2008-12-08,42,34.3911466917824
"4900",2008-12-05,62,50.7678832116788
"4901",2008-12-02,28,22.927431127855
"4902",2009-12-04,35,87.4691259021652
"4903",2009-12-05,0,0
"4904",2009-12-07,16,39.9858861267041
"4905",2009-12-09,16,39.9858861267041
"4906",2009-12-03,41,102.463833199679
"4907",2009-12-08,37,92.4673616680032
"4908",2009-12-06,0,0
"4909",2010-12-04,36,46.4566473988439
"4910",2010-12-06,45,58.0708092485549
"4911",2010-12-08,54,69.6849710982659
"4912",2010-12-07,54,69.6849710982659
"4913",2010-12-03,47,60.6517341040462
"4914",2010-12-05,73,94.2037572254335
"4915",2010-12-09,27,34.8424855491329
"4916",2011-12-07,52,49.0659572109522
"4917",2011-12-04,65,61.3324465136903
"4918",2011-12-08,18,16.9843698037912
"4919",2011-12-06,40,37.7430440084248
"4920",2011-12-09,36,33.9687396075823
"4921",2011-12-03,51,48.1223811107416
"4922",2011-12-05,29,27.363706906108
"4923",2012-12-03,51,43.7390047750691
"4924",2012-12-07,43,36.8779844181955
"4925",2012-12-02,58,49.7423975873335
"4926",2012-12-06,35,30.0169640613219
"4927",2012-12-05,54,46.3118874088967
"4928",2012-12-04,41,35.1627293289771
"4929",2012-12-08,64,54.8881628549887
"4930",2013-12-04,58,42.7184466019417
"4931",2013-12-06,71,52.293270840308
"4932",2013-12-03,46,33.8801473049883
"4933",2013-12-08,59,43.4549715433545
"4934",2013-12-09,37,27.2514228322732
"4935",2013-12-05,69,50.8202209574824
"4936",2013-12-07,66,48.6106461332441
"4937",2014-12-09,34,47.0737688442211
"4938",2014-12-04,20,27.6904522613065
"4939",2014-12-03,26,35.9975879396985
"4940",2014-12-08,29,40.1511557788945
"4941",2014-12-05,30,41.5356783919598
"4942",2014-12-07,22,30.4594974874372
"4943",2014-12-06,38,52.6118592964824
"4944",2015-12-08,40,35.4721407624633
"4945",2015-12-09,54,47.8873900293255
"4946",2015-12-05,54,47.8873900293255
"4947",2015-12-04,42,37.2457478005865
"4948",2015-12-06,53,47.0005865102639
"4949",2015-12-07,47,41.6797653958944
"4950",2015-12-03,51,45.2269794721408
"4951",2016-12-05,65,53.1563226020578
"4952",2016-12-02,33,26.9870560902755
"4953",2016-12-06,75,61.3342183869897
"4954",2016-12-07,63,51.5207434450714
"4955",2016-12-08,56,45.796216395619
"4956",2016-12-03,38,31.0760039827415
"4957",2016-12-04,63,51.5207434450714
"4958",2017-12-04,39,31.6558441558442
"4959",2017-12-05,43,34.9025974025974
"4960",2017-12-03,47,38.1493506493507
"4961",2017-12-08,41,33.2792207792208
"4962",2017-12-09,42,34.0909090909091
"4963",2017-12-06,70,56.8181818181818
"4964",2017-12-07,48,38.961038961039
"4965",2018-12-07,59,48.7618455802392
"4966",2018-12-06,49,40.4971259903682
"4967",2018-12-05,92,76.0354202268137
"4968",2018-12-09,77,63.6383408420071
"4969",2018-12-04,74,61.1589249650458
"4970",2018-12-08,64,52.8942053751748
"4971",2018-12-03,56,46.2824297032779
"4972",2019-12-09,57,54.6606071964018
"4973",2019-12-05,52,49.8658170914543
"4974",2019-12-07,45,43.1531109445277
"4975",2019-12-03,46,44.1120689655172
"4976",2019-12-04,47,45.0710269865068
"4977",2019-12-06,77,73.8397676161919
"4978",2019-12-08,44,42.1941529235382
"4979",2004-01-31,0,0
"4980",2004-02-03,0,0
"4981",2004-02-01,0,0
"4982",2004-01-30,42,268.972602739726
"4983",2004-02-02,0,0
"4984",2004-02-04,0,0
"4985",2004-01-29,0,0
"4986",2005-01-30,71,192.024102251978
"4987",2005-02-01,44,119.000852099817
"4988",2005-02-02,0,0
"4989",2005-01-29,0,0
"4990",2005-02-04,0,0
"4991",2005-01-31,0,0
"4992",2005-02-03,44,119.000852099817
"4993",2006-02-03,37,57.0245197168858
"4994",2006-02-04,54,83.2249747219414
"4995",2006-01-29,0,0
"4996",2006-01-30,0,0
"4997",2006-02-01,35,53.9421132457027
"4998",2006-02-02,70,107.884226491405
"4999",2006-01-31,34,52.4009100101112
"5000",2007-02-03,0,0
"5001",2007-01-31,26,51.4074787353555
"5002",2007-02-04,41,81.0656395442144
"5003",2007-01-29,44,86.9972717059862
"5004",2007-02-02,28,55.3619001765367
"5005",2007-02-01,36,71.1795859412614
"5006",2007-01-30,26,51.4074787353555
"5007",2008-02-02,37,31.8368983957219
"5008",2008-01-29,50,43.0228356698945
"5009",2008-01-30,25,21.5114178349472
"5010",2008-02-01,54,46.464662523486
"5011",2008-02-04,54,46.464662523486
"5012",2008-02-03,76,65.3947102182396
"5013",2008-01-31,78,67.1156236450354
"5014",2009-01-29,22,40.8285004142502
"5015",2009-01-31,48,89.0803645401823
"5016",2009-02-01,56,103.927091963546
"5017",2009-01-30,35,64.9544324772162
"5018",2009-02-02,23,42.6843413421707
"5019",2009-02-03,0,0
"5020",2009-02-04,29,53.8193869096935
"5021",2010-02-03,26,63.984375
"5022",2010-02-01,17,41.8359375
"5023",2010-01-30,0,0
"5024",2010-02-02,25,61.5234375
"5025",2010-01-29,18,44.296875
"5026",2010-02-04,17,41.8359375
"5027",2010-01-31,25,61.5234375
"5028",2011-02-03,40,65.092497022628
"5029",2011-01-29,23,37.4281857880111
"5030",2011-01-30,22,35.8008733624454
"5031",2011-01-31,17,27.6643112346169
"5032",2011-02-01,28,45.5647479158396
"5033",2011-02-04,54,87.8748709805478
"5034",2011-02-02,45,73.2290591504565
"5035",2012-02-01,63,74.7189621040724
"5036",2012-02-04,55,65.2308399321267
"5037",2012-01-29,22,26.0923359728507
"5038",2012-02-03,62,73.5329468325792
"5039",2012-02-02,30,35.5804581447964
"5040",2012-01-31,54,64.0448246606335
"5041",2012-01-30,78,92.5091911764706
"5042",2013-02-01,46,53.1514494209011
"5043",2013-02-04,77,88.9709044654214
"5044",2013-01-29,60,69.3279775055232
"5045",2013-02-03,46,53.1514494209011
"5046",2013-02-02,34,39.2858539197965
"5047",2013-01-30,70,80.8826404231104
"5048",2013-01-31,50,57.773314587936
"5049",2014-02-03,52,39.505980209379
"5050",2014-01-31,41,31.1489459343181
"5051",2014-02-04,33,25.0711028251828
"5052",2014-01-30,74,56.2200487595009
"5053",2014-01-29,53,40.2657105980209
"5054",2014-02-01,82,62.2978918686362
"5055",2014-02-02,32,24.3113724365409
"5056",2015-01-30,45,47.1156789853488
"5057",2015-02-01,38,39.7865733654056
"5058",2015-02-04,55,57.5858298709818
"5059",2015-02-03,31,32.4574677454625
"5060",2015-02-02,31,32.4574677454625
"5061",2015-01-31,31,32.4574677454625
"5062",2015-01-29,38,39.7865733654056
"5063",2016-01-31,33,29.1630471099232
"5064",2016-01-30,34,30.0467758102239
"5065",2016-02-02,54,47.7213498162379
"5066",2016-02-01,27,23.8606749081189
"5067",2016-02-04,62,54.7911794186435
"5068",2016-02-03,48,42.4189776144337
"5069",2016-01-29,29,25.6281323087203
"5070",2017-02-02,36,50.8324552160169
"5071",2017-01-29,91,128.493150684931
"5072",2017-01-30,84,118.609062170706
"5073",2017-02-01,76,107.312961011591
"5074",2017-02-03,66,93.1928345626976
"5075",2017-02-04,61,86.1327713382508
"5076",2017-01-31,97,136.965226554268
"5077",2018-02-04,43,40.713149078727
"5078",2018-01-31,69,65.3304020100502
"5079",2018-02-03,58,54.9154103852596
"5080",2018-02-02,49,46.39405360134
"5081",2018-02-01,48,45.4472361809045
"5082",2018-01-30,63,59.6494974874372
"5083",2018-01-29,68,64.3835845896147
"5084",2019-02-02,32,69.8377967711301
"5085",2019-01-30,41,89.4796771130104
"5086",2019-01-29,36,78.5675213675214
"5087",2019-02-01,39,85.1148148148148
"5088",2019-02-04,32,69.8377967711301
"5089",2019-02-03,28,61.1080721747388
"5090",2019-01-31,26,56.7432098765432
"5091",2004-12-10,28,24.9363867684478
"5092",2004-12-15,0,0
"5093",2004-12-14,51,45.4198473282443
"5094",2004-12-13,26,23.1552162849873
"5095",2004-12-09,26,23.1552162849873
"5096",2004-12-11,0,0
