"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-04","0.01","0.0","0.0",,"52","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-05","0.00","0.0","0.0",,"57","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-06","0.54","0.0","0.0",,"54","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-07","0.00","0.0","0.0",,"60","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-08","0.16","0.0","0.0",,"66","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-09","0.00","0.0","0.0",,"72","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-10","0.00","0.0","0.0",,"63","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-11","0.00","0.0","0.0",,"76","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-12","0.00","0.0","0.0",,"80","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-13","0.25","0.0","0.0",,"65","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-14","0.00","0.0","0.0",,"73","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-15","0.00","0.0","0.0",,"59","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-16","0.00","0.0","0.0",,"66","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-17","0.00","0.0","0.0",,"64","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-18","0.00","0.0","0.0",,"68","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-19","0.00","0.0","0.0",,"73","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-20","0.00","0.0","0.0",,"76","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-21","0.04","0.0","0.0",,"66","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-22","0.09","0.0","0.0",,"70","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-23","0.02","0.0","0.0",,"78","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-24","0.18","0.0","0.0",,"73","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-25","0.00","0.0","0.0",,"88","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-26","0.00","0.0","0.0",,"90","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-27","0.00","0.0","0.0",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-28","0.00","0.0","0.0",,"92","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-29","0.00","0.0","0.0",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-30","1.65","0.0","0.0",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-31","0.00","0.0","0.0",,"85","71"
