"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-13","1.6",,"32.5","0.0","0.0",,"26.1","18.3",,"  310","  310","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-14","2.1",,"0.0","0.0","0.0",,"23.3","15.6",,"  310","  290","6.3","11.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-15","1.9",,"0.0","0.0","0.0",,"26.7","15.0",,"  360","  290","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-16","1.3",,"0.0","0.0","0.0",,"27.2","17.2",,"  160","  180","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-17","1.8",,"0.0","0.0","0.0",,"31.7","21.7",,"  240","  260","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-18","2.6",,"0.0","0.0","0.0",,"31.7","24.4",,"  310","  290","6.3","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-19","1.7",,"3.8","0.0","0.0",,"25.0","20.0",,"   10","   40","4.5","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-20","2.0",,"0.0","0.0","0.0",,"26.1","17.8",,"   50","  320","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-21","2.2",,"0.0","0.0","0.0",,"25.6","16.7",,"   70","   50","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-22","0.9",,"0.0","0.0","0.0",,"26.1","17.8",,"  160","  170","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-23","1.2",,"0.0","0.0","0.0",,"27.2","18.3",,"  260","  170","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-24","2.2",,"0.0","0.0","0.0",,"27.2","20.0",,"  170","  170","5.4","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-25","2.2",,"2.0","0.0","0.0",,"29.4","21.1",,"  180","  250","5.4","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-26","2.1",,"1.8","0.0","0.0",,"29.4","21.1",,"   70","   60","5.8","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-27","1.3",,"0.0","0.0","0.0",,"28.3","19.4",,"  120","  140","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-28","1.3",,"0.0","0.0","0.0",,"30.6","18.9",,"  170","  160","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-29","1.2",,"0.0","0.0","0.0",,"28.3","20.0",,"  190","  160","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-30","1.2",,"0.0","0.0","0.0",,"28.9","20.6",,"  160","  180","4.5","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-01","2.3",,"0.0","0.0","0.0",,"31.7","22.2",,"  150","  240","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-02","1.7",,"24.4","0.0","0.0",,"32.8","22.2",,"   30","  160","6.7","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-03","1.3",,"45.2","0.0","0.0",,"30.6","20.6",,"  320","  280","5.4","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-04","2.4",,"3.6","0.0","0.0",,"23.3","18.3",,"  310","  290","6.3","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-05","3.0",,"0.0","0.0","0.0",,"27.2","17.2",,"  290","  310","6.7","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-06","2.2",,"0.0","0.0","0.0",,"28.9","18.9",,"  250","  250","7.6","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-07","2.6",,"1.0","0.0","0.0",,"32.2","22.2",,"  260","  240","6.3","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-08","2.1",,"9.9","0.0","0.0",,"32.8","21.7",,"  240","  260","6.7","14.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-09","1.9",,"2.3","0.0","0.0",,"31.1","21.7",,"  250","  330","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-10","1.3",,"0.0","0.0","0.0",,"28.3","22.2",,"   80","  170","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-11","1.8",,"0.0","0.0","0.0",,"30.0","21.7",,"   70","   80","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-12","1.5",,"0.0","0.0","0.0",,"29.4","21.7",,"  180","  200","4.5","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-13","2.3",,"0.8","0.0","0.0",,"28.3","22.2",,"  160","  250","4.0","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-14","2.0",,"11.7","0.0","0.0",,"28.9","22.2",,"  180","  280","5.4","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-15","1.2",,"33.0","0.0","0.0",,"30.0","22.2",,"  280","  290","5.8","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-16","1.7",,"0.0","0.0","0.0",,"27.2","20.0",,"   20","  290","4.5","7.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-17","1.8",,"0.0","0.0","0.0",,"27.2","19.4",,"  290","  290","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-18","1.8",,"0.0","0.0","0.0",,"27.2","17.8",,"   30",,"4.0",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-19","2.3",,"0.0","0.0","0.0",,"24.4","20.0",,"   80",,"3.1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-20","1.8",,"0.0","0.0","0.0",,"26.7","18.9",,"   10","   50","5.4","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-21","0.9",,"0.0","0.0","0.0",,"29.4","19.4",,"  260","  250","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-22","1.7",,"0.0","0.0","0.0",,"30.0","21.7",,"  240","  240","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-23","2.2",,"4.8","0.0","0.0",,"31.1","22.2",,"  260","  240","7.2","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-24","2.2",,"0.0","0.0","0.0",,"26.7","21.1",,"  360","   50","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-25","1.9",,"0.0","0.0","0.0",,"27.8","18.9",,"  360","  240","4.0","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-26","1.9",,"0.0","0.0","0.0",,"27.2","20.6",,"  250","  180","4.0","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-27","1.5",,"0.5","0.0","0.0",,"29.4","21.7",,"  230","  230","5.4","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-28","3.3",,"4.8","0.0","0.0",,"27.8","20.0",,"  290","  290","7.2","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-29","2.2",,"0.0","0.0","0.0",,"24.4","17.8",,"  300","  280","6.3","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-30","1.3",,"0.0","0.0","0.0",,"26.7","17.2",,"  240","  180","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-31","1.5",,"0.0","0.0","0.0",,"27.8","20.0",,"  250","  240","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-01","1.7",,"0.0","0.0","0.0",,"28.9","21.7",,"  160","  160","5.4","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-02","2.7",,"10.4","0.0","0.0",,"23.3","17.2",,"   60","   80","7.6","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-03","1.0",,"1.8","0.0","0.0",,"24.4","18.9",,"   60","   60","4.0","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-04","1.5",,"0.0","0.0","0.0",,"28.9","21.1",,"  180","  170","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-05","1.1",,"0.0","0.0","0.0",,"32.2","21.7",,"  260","  260","5.4","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-06","1.3",,"0.0","0.0","0.0",,"28.3","21.1",,"   40","   40","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-07","1.9",,"0.0","0.0","0.0",,"28.3","18.9",,"  360","  350","5.8","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-08","1.4",,"0.0","0.0","0.0",,"28.3","18.3",,"   10","   10","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-09","1.3",,"0.0","0.0","0.0",,"30.6","18.9",,"  340","   40","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-10","1.3",,"0.0","0.0","0.0",,"31.1","20.0",,"  240","  240","3.6","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-11","1.4",,"0.0","0.0","0.0",,"30.6","21.7",,"  200","  170","4.0","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-12","2.6",,"4.8","0.0","0.0",,"26.1","21.1",,"  140","  170","6.7","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-13","2.5",,"13.5","0.0","0.0",,"27.8","20.0",,"  140","  170","7.2","13.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-14","2.1",,"0.0","0.0","0.0",,"25.0","17.2",,"  280","  250","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-15","2.4",,"0.0","0.0","0.0",,"22.8","16.1",,"  280","  260","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-16","1.8",,"0.0","0.0","0.0",,"25.6","17.2",,"  260","  250","4.5","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-17","1.6",,"0.3","0.0","0.0",,"27.8","18.9",,"  250","  270","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-18","2.0",,"0.0","0.0","0.0",,"27.2","17.2",,"  300","  290","4.0","7.6",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-19","1.7",,"0.0","0.0","0.0",,"28.3","17.2",,"   60","  180","4.0","6.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-20","1.0",,"0.0","0.0","0.0",,"28.9","21.1",,"  150","  160","4.5","6.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-21","1.6",,"8.9","0.0","0.0",,"28.3","18.3",,"  160","  160","5.4","8.5","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-22","2.1",,"1.5","0.0","0.0",,"26.1","18.3",,"  110","  140","4.5","6.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-23","2.1",,"0.3","0.0","0.0",,"25.0","19.4",,"   60","   70","5.8","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-24","1.4",,"0.0","0.0","0.0",,"26.7","17.8",,"   60","   20","4.5","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-25","1.2",,"0.0","0.0","0.0",,"31.1","17.8",,"   60","  350","4.5","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-26","1.0",,"0.0","0.0","0.0",,"31.7","21.1",,"  240","  170","3.1","6.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-27","1.5",,"0.0","0.0","0.0",,"32.2","21.1",,"   50","  180","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-28","2.4",,"0.0","0.0","0.0",,"27.8","18.9",,"  300","  280","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-29","1.5",,"0.0","0.0","0.0",,"26.7","16.1",,"   60","   50","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-30","1.0",,"0.0","0.0","0.0",,"26.7","18.3",,"  180","  180","3.6","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-31","1.5",,"15.7","0.0","0.0",,"32.2","22.8",,"  280","  260","6.7","13.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-01","1.3",,"0.0","0.0","0.0",,"31.1","23.9",,"  250","  250","4.5","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-02","2.4",,"0.0","0.0","0.0",,"33.3","25.0",,"  250","  260","6.7","15.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-03","1.5",,"0.0","0.0","0.0",,"30.0","22.2",,"  290","  280","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-04","1.2",,"0.0","0.0","0.0",,"30.6","20.6",,"  240","  170","4.5","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-05","1.3",,"0.0","0.0","0.0",,"30.6","22.2",,"  240","  200","4.5","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-06","2.1",,"2.8","0.0","0.0",,"32.8","19.4",,"  310","  250","5.8","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-07","2.1",,"0.0","0.0","0.0",,"27.2","18.3",,"   50","   50","5.4","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-08","3.4",,"0.0","0.0","0.0",,"23.9","18.3",,"   70","   60","6.3","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-09","3.5",,"0.0","0.0","0.0",,"22.8","17.2",,"   70","   50","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-10","2.6",,"0.0","0.0","0.0",,"26.7","17.2",,"   70","   60","6.3","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-11","2.1",,"0.0","0.0","0.0",,"28.3","20.6",,"   20","  340","5.4","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-12","2.3",,"0.0","0.0","0.0",,"25.6","16.7",,"   50","   40","5.4","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-13","2.3",,"6.6","0.0","0.0",,"20.6","14.4",,"  120","   50","5.4","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-14","1.4",,"0.0","0.0","0.0",,"21.7","11.7",,"  360","  330","4.5","7.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-15","1.3",,"0.0","0.0","0.0",,"21.7","12.8",,"   50","   50","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-16","1.0",,"9.4","0.0","0.0",,"21.1","14.4",,"  310","  290","4.0","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-17","1.2",,"0.0","0.0","0.0",,"22.8","12.8",,"  290","  290","4.0","5.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-18","1.2",,"0.0","0.0","0.0",,"24.4","13.9",,"   50","   40","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-19","3.4",,"0.0","0.0","0.0",,"18.9","12.2",,"   60","   60","7.2","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-20","1.3",,"0.0","0.0","0.0",,"23.9","13.9",,"  170","  210","5.4","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-21","0.7",,"3.8","0.0","0.0",,"23.9","19.4",,"  280","  270","4.0","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-22","3.0",,"0.0","0.0","0.0",,"21.7","12.8",,"  280","  280","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-23","0.8",,"0.0","0.0","0.0",,"21.7","11.1",,"  200","  210","3.6","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-24","2.5",,"0.0","0.0","0.0",,"21.7","14.4",,"   60","  270","6.3","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-25","3.7",,"8.1","0.0","0.0",,"17.8","13.9",,"   70","   70","7.2","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-26","1.9",,"0.0","0.0","0.0",,"25.0","14.4",,"   30","   40","5.8","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-27","1.1",,"0.0","0.0","0.0",,"28.3","15.6",,"   40","   30","4.0","6.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-28","0.8",,"0.0","0.0","0.0",,"28.9","17.8",,"  270","  250","4.0","6.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-29","0.3",,"0.0","0.0","0.0",,"26.1","19.4",,"  260","  240","4.0","6.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-30","2.1",,"0.0","0.0","0.0",,"21.7","16.7",,"   70","   50","5.8","7.6","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-01","2.7",,"0.5","0.0","0.0",,"18.3","16.1",,"   60","   40","6.3","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-02","2.1",,"0.0","0.0","0.0",,"21.1","16.1",,"   60","   50","5.8","7.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-03","1.9",,"0.0","0.0","0.0",,"21.7","13.3",,"   70","  180","4.5","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-04","3.0",,"30.0","0.0","0.0",,"20.6","11.1",,"  280","  290","7.2","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-05","2.5",,"0.0","0.0","0.0",,"16.1","7.8",,"  270","  260","6.7","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-06","1.7",,"0.0","0.0","0.0",,"20.6","10.0",,"  160","  160","6.7","10.7",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-07","2.1",,"1.5","0.0","0.0",,"21.7","17.2",,"  170","  240","4.5","9.4","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-08","3.2",,"1.0","0.0","0.0",,"22.8","16.7",,"  260","  240","6.7","11.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-09","2.5",,"0.0","0.0","0.0",,"20.0","12.8",,"  280","  290","8.1","14.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-10","1.0",,"0.0","0.0","0.0",,"17.8","11.1",,"  290","  280","3.1","4.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-11","2.0",,"8.4","0.0","0.0",,"15.6","10.0",,"   40","   40","4.5","7.6","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-12","1.2",,"0.0","0.0","0.0",,"17.2","8.9",,"   30","   30","5.8","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-13","1.2",,"1.3","0.0","0.0",,"18.3","11.1",,"  160","  170","3.6","7.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-14","2.1",,"0.0","0.0","0.0",,"24.4","17.2",,"  180","  180","5.8","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-15","2.3",,"17.5","0.0","0.0",,"25.0","20.6",,"  170","  190","6.3","11.2","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-16","1.8",,"28.2","0.0","0.0",,"21.7","16.1",,"  250","  170","5.8","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-17","2.0",,"0.0","0.0","0.0",,"21.7","15.0",,"  250","  260","6.3","10.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-18","2.8",,"0.0","0.0","0.0",,"21.1","13.3",,"  280","  290","6.7","10.3",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-19","3.4",,"0.0","0.0","0.0",,"13.3","6.7",,"  300","  300","7.6","12.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-20","1.7",,"0.0","0.0","0.0",,"15.6","5.6",,"  240","  260","5.4","8.5",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-21","1.6",,"2.8","0.0","0.0",,"19.4","12.8",,"  140","  150","5.4","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-22","4.2",,"38.4","0.0","0.0",,"14.4","10.0",,"   30","   50","8.1","13.4","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-23","3.4",,"15.5","0.0","0.0",,"11.7","10.0",,"   40","   40","5.4","11.2","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-24","2.0",,"0.0","0.0","0.0",,"17.2","10.6",,"  310","  300","5.4","8.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-25","2.6",,"0.3","0.0","0.0",,"19.4","10.0",,"  300","  260","5.8","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-26","3.5",,"0.0","0.0","0.0",,"17.2","11.7",,"  310","  310","8.1","14.3",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-27","2.3",,"0.0","0.0","0.0",,"17.2","8.9",,"  270","  270","5.8","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-28","1.3",,"0.0","0.0","0.0",,"22.2","11.7",,"  240","  200","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-29","2.2",,"0.0","0.0","0.0",,"22.2","10.6",,"  310","  310","6.3","10.7",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-30","1.6",,"0.0","0.0","0.0",,"15.0","8.3",,"  310",,"4.5",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-31","2.9",,"1.3","0.0","0.0",,"12.8","7.2",,"   70","   70","6.7","10.3","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-01","4.0",,"8.9","0.0","0.0",,"8.3","5.6",,"   30","   20","9.4","13.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-02","4.8",,"0.0","0.0","0.0",,"8.9","5.0",,"  350","   20","9.4","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-03","2.6",,"0.0","0.0","0.0",,"16.1","3.9",,"  280","  260","7.2","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-04","2.1",,"0.0","0.0","0.0",,"20.0","11.7",,"  230","  240","5.8","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-05","2.0",,"0.0","0.0","0.0",,"17.8","13.3",,"  290","  240","6.3","9.4",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-06","1.4",,"9.4","0.0","0.0",,"13.9","8.9",,"   70","  240","4.0","6.7","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-07","3.3",,"0.0","0.0","0.0",,"11.7","4.4",,"  310","  310","7.6","13.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-08","2.7",,"0.0","0.0","0.0",,"8.9","2.2",,"  280","  280","7.2","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-09","1.2",,"0.0","0.0","0.0",,"13.9","7.8",,"  250","  250","6.3","9.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-10","1.1",,"0.0","0.0","0.0",,"16.1","6.7",,"  250","  180","4.0","5.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-11","1.5",,"0.0","0.0","0.0",,"17.8","9.4",,"  170","  180","4.5","8.5","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-12","1.2",,"0.0","0.0","0.0",,"18.3","8.3",,"  350","  300","4.5","9.8","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-13","1.6",,"5.1","0.0","0.0",,"8.9","2.2",,"  280","  280","4.0","6.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-14","3.2",,"1.5","0.0","0.0",,"5.6","1.7",,"  300","  300","6.3","10.7","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-15","1.6",,"0.0","0.0","0.0",,"5.6","0.6",,"  300","  290","5.4","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-16","1.7",,"0.8","0.0","0.0",,"7.2","1.7",,"  260","  250","4.5","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-17","1.7",,"39.1","0.0","0.0",,"11.1","4.4",,"  280","  290","6.3","9.8","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-18","4.5",,"0.0","0.0","0.0",,"7.2","-4.3",,"  280","  290","9.8","14.8",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-19","3.2",,"0.0","0.0","0.0",,"2.2","-5.5",,"  250","  250","7.2","11.2",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-20","3.2",,"0.0","0.0","0.0",,"7.2","-0.5",,"  290","  270","7.6","12.5",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-21","3.4",,"0.0","0.0","0.0",,"2.8","-2.1",,"  290","  320","7.6","11.6",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-11-22","2.2",,"0.0","0.0","0.0",,"6.7","-2.1",,"  240","  260","6.7","11.6",,,,,,,
